title,price,shipping,mods,date,status,preview,rCost
Funko Pop! BRITNEY SPEARS Rocks I'm a Slave For You IN STOCK Brand New,14.99,3.99,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,19
Funko POP! Pulp Fiction Vincent Vega Vinyl figure IN BOX GOOD CONDITION Brand New,59.99,9.99,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,70
New ListingFUNKO POP! ICONS Colonel Sanders KFC  Funko Shop Exclusive New Listing,30.00,0,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,30
FUNKO POP Hey Arnold Banana Arnold #520 Nickelodeon GameStop Exclusive InHand Brand New,15.00,4.57,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
Funko Pop! Animation Attack on Titan Levi #235 Rare Vaulted Figure w/ Protector Brand New,17.95,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,18
New ListingFunko pop the crow New Listing,43.00,5.00,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,48
NEW Collectible Funko POP! Bobble Spiderman Into Spiderverse 404 - Peter Parker Brand New,18.00,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,18
Funko Pop Pusheen. Super Pusheenicorn / Dragonsheen. Barns & Noble Exclusive  Brand New,25.00,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,25
Star Wars “Walgreens Exclusive Jango Fett” Funko Pop Brand New,16.50,5.00,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,21
Funko Pop Spooky Empire Exclusive Elvira Mistress Of The Dark Brand New,214.99,5.00,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,220
Funko POP 2016 Rare Vaulted  - SAILOR MOON - SAILOR MARS 92 ,24.99,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,25
Funko POP 2016 Rare Vaulted  - SAILOR MOON - SAILOR VENUS & ARTEMIS 94 ,19.99,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
Funko Pop! - DC Heroes: Wonder Women Ares 197 San Diego Comic-Con 2017 Exclusive Brand New,12.99,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,13
New ListingFunko PoP - Breaking Bad - HEISENBERG - #162 -  free case included New Listing,40.00,0,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,40
Funko Pop Astro Boy #58 2016 Convention Exclusive Pop Asia *In Hand* Brand New,20.00,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
Funko Pop Thor 286 Avengers Glow in the Dark  Gameplanet + Premium Protector Brand New,77.50,9.30,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,87
FUNKO POP TELEVISION: ELVIRA IN ORANGE DRESS LE 1500 Mistress of the Dark #375 Brand New,179.99,0,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,180
New ListingSDCC 2018 JOSIE McCOY RIVERDALE FUNKO POP SUMMER CONVENTION STICKER #616  New Listing,10.88,0,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
Funko POP! CHILLY WILLY Funko Shop 12 Days of Christmas Exclusive In Hand Brand New,35.00,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,35
Razor Ramon Chase Funko Pop WWE Figure Limited RARE Scott Hall ,28.95,6.00,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,35
New ListingFunko Pop SIX ARM SPIDER-MAN 313 Walgreens Exclusive New Listing,14.98,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,15
New ListingFUNKO PoP! MICKEY’S 90th Anniversary: #01 DIY MICKEY MOUSE MICHAELS EXCLUSIVE New Listing,18.99,1.00,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/A-YAAOSwZ6VcTs0X/s-l225.jpg,20
FUNKO POP SHE-RA MOTU TV TEE-SHIRT SIZE XL DCON DESIGNER CON LIMITED 600 HE-MAN Brand New,30.00,0,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/v~sAAOSwozNcSp-s/s-l225.jpg,30
Funko Pop! Alien Blue Metallic Xenomorph #831 Specialty Series + Protector Brand New,18.00,0,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/yhUAAOSwIsdcNi0e/s-l225.jpg,18
"New ListingFunko POP! SDCC Exclusive James Rhodes HTF, Limited.  New Listing",120.00,0,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/Rf0AAOSwnr9bVRT0/s-l225.jpg,120
Funko Pop! Television Star Trek #174 Locutus of Borg Brand New,34.00,0,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/OsoAAOSw8iZcSxAX/s-l225.jpg,34
Funko Pop! Disney #236: SEBASTION vinyl figure NIB Little Mermaid ,29.95,0,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/7eIAAOSwl1FcN9v6/s-l225.jpg,30
Funko PoP! Wreck It Ralph - #8 Shank & #15 Vanellope Walmart IN-HAND fast ship Brand New,32.99,1.00,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/o04AAOSwKV9cOa27/s-l225.jpg,34
Funko Pop Naruto Tobi 184 Brand New,24.00,5.30,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,29
HOTTOPIC EXCLUSIVE funko pop Groot #208 Brand New,9.00,7.85,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,17
#185 The Cigarette Smoking Man FUNKO POP OOB LOOSE The X-Files Pre-Owned,10.50,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
New ListingFunko POP! La Casa De Papel - Money Heist - TOKIO w/ MASK #741 CHASE IN HAND! New Listing,24.95,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,25
Minty Funko Pop Abominable Snowman. Disney Parks Exclusive Diamond Collection Brand New,60.00,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,60
New ListingJac Teller Convention Exclusive #112 Rare Funko Pop New Listing,250.00,10.00,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,260
New ListingFunko Pop - Star Wars Grand Moff Tarkin #159 New Listing,14.99,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,15
DRAGON BALL FUNKO POP LOT MOST ARE (MINT OR NEAR MINT) Pre-Owned,150.00,51.30,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,201
NEW EXCLUSIVE Funko POP! Rocks Prince Glitter Diamond #79 FYE Purple Rain Brand New,19.99,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
Funko Pop Fantastic Beasts 27 Newt Scamander with Postcard Michaels Exclusive Brand New,15.50,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,16
Funko Pop Marvel Studios Rocket #420 FYE Exclusive Gold Chrome Brand New,16.50,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,16
Funko Pop! Stranger Things Upside Down Will  #437 Think Geek Exclusive  Brand New,25.00,4.44,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,29
"Funko POP! Rocks ANGUS YOUNG - AC/DC Chase - RARE, NEW, IN HAND Brand New",40.99,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,41
"New ListingFunko Pop Harry Potter, Ginny, Fred, George Weasley Set Of 4 New Listing",34.99,9.99,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,45
New ListingFunko Pop Spirit Spider Walgreens Exclusive Glow In The Dark New Listing,20.00,5.50,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,26
Funko POP SDCC 2014 30th Anniversary GHOSTBUSTERS 4 Pack Marshmellowed Figures Brand New,139.99,9.25,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,149
Funko Pop Lilo & Stitch Stitch Valentine Hot Topic Exclusive #510 Ready to ship Brand New,19.99,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
Funko POP! Icon: Colonel Sanders with Bucket of Chicken #05 - Pre-Order Brand New,12.99,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,13
Funko Pop! Star Wars The Force Awakens  Rey GameStop EXCLUSIVE & Rey Common Lot Brand New,19.90,0,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
New ListingMark Hamill Signed Funko Pop! Star Wars Series Luke Skywalker #93 New Listing,200.00,10.00,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,210
Princess Leia Funko Pop! Star Wars #04 Pre-Owned,3.99,8.99,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,13
Funko POP Marvel Avengers Infinity War Thanos Red Chrome #289 Wal-Mart Exclusive Brand New,6.00,4.50,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
Funko Pop Stan Lee Security Guard Winter Soldier Walmart Exclusive. Brand New,20.00,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
D.VA With Meka Funko Pop Overwatch (Walmart Exclusive) Brand New,23.99,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,24
BABY WITH SAM Funko Pop Supernatural #46 Exclusive NIB IN HAND! Brand New,36.99,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,37
Funko Pop Movies Jurassic Park - Dilophosaurus (Chase Edition) Brand New,21.00,3.00,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,24
Tokio FunKo PoP La Casa De Papel Chase #741 Brand New,22.90,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,23
Funko Pop! Sasha Zombie Walker #579 The Walking Dead. (Funko Shop Exclusive) Brand New,26.00,7.00,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,33
Funko POP The Godfather MICHAEL CORLEONE #390 Brand New,13.00,3.36,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,16
Funko Pop! Marvel Avengers Infinity War Yellow Chrome Thanos - Walmart Exclusive Brand New,7.00,4.50,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
COLONEL SANDERS - Funko Pop! Ad Icons #05 KFC Kentucky Fried Chicken Pre-Order Brand New,10.97,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
Funko Pop Star Wars 251 Lando Calrissian Hot Topic Exclusive Brand New,1.99,8.99,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
Funko Pop Movies Romeo and Juliet  Romeo Chase #708  Brand New,26.75,5.40,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,32
Funko Pop Pez Gladiator Hulk Chase New Thor Ragnarok Glow In The Dark Chase Brand New,15.00,3.75,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,19
Funko Pop! Stranger Things Demogorgon #428 With Pop Protector Brand New,4.50,4.25,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,8
FUNKO Pop Movies SPLIT THE HORDE BEAST #649 4in Action Vinyl Figure NEW Brand New,11.94,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,12
Funko Pop Drag Queen Trixie Mattel # 03 Hot Topic Exclusive Brand New,38.00,7.70,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,46
New  President-BARACK OBAMA-Wacky Wobbler-Bobblehead Figure FUNKO-POP Free Ship Brand New,14.95,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,15
Funko Pop X-Men Storm (Mohawk) #182 * PROGRESSIVE DISCOUNTS * ,5.50,6.27,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,12
Funko Pop! Luke Cage From Jessica Jones #163 Brand New,8.45,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,8
Funko POP! Vinyl SPIDER-HAM #410 (WALGREENS EXC) Spider-Man MARVEL Brand New,28.99,0,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,29
Funko Pop Freddy Space Robot Teal & Purple (LE 2000) SDCC Fundays Box 2018 Brand New,37.00,4.39,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,41
FUNKO POP! STAR WARS ANAKIN SKYWALKER #281 DARK SIDE WALGREENS EXCLUSIVE IN HAND Brand New,17.25,4.53,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,22
Funko POP Friday The 13th JASON VOORHEES #611 Walgreens Exclusive Brand New,34.99,0,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/JJQAAOSw3K1cQ7Qa/s-l225.jpg,35
Funko POP! Contest of Champions KING GROOT 297 Target Glow in the Dark Brand New,11.65,0,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/P2MAAOSwrQxcAuxs/s-l225.jpg,12
Venomized Ghost Rider Funko Pop Brand New,27.00,4.49,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/1pgAAOSwpLdcRKm7/s-l225.jpg,31
New ListingFunko Pop Michael Jordan NBA 54 Basketball Bulls IN HAND RARE SOLD OUT FREE SHIP New Listing,24.95,0,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/M78AAOSws~dcUgcT/s-l225.jpg,25
Funko Pop - Sons of Anarchy - #90 Gemma Teller Morrow & #89 Clay Morrow  Brand New,34.99,10.99,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/BS8AAOSw3ltcUU5d/s-l225.jpg,46
Funko Pop! DC Universe The Flash #10 Figure  yellow box Pre-Owned,50.00,20.00,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/fhUAAOSwqj5bac-C/s-l225.jpg,70
Funko Pop! Heroes - 80 Years of Batman - Dawnbreaker - Hot Topic #253 Brand New,11.63,4.66,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/CxYAAOSwckVcTKPr/s-l225.jpg,17
Funko Pop Star Wars 198 The Last Jedi - Porg Chase Brand New,21.49,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,21
Funko POP Venomized Ghost Rider Walmart Exclusive Marvel Venom New In Hand  Brand New,39.99,5.35,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,45
Funko Pop GEORGIE DENBROUGH CHASE FIGURE #536 Brand New,25.00,7.35,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,32
New ListingFunko Pop! Dumbo Disney Treasures Box *Hot Topic Exclusive* In Hand! Sealed! New Listing,49.00,0,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,49
Funko pop -  Maleficent Dragon Disney Treasures Brand New,78.09,14.35,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,92
Star Wars Praetorian Guard Funko Pop  Pre-Owned,4.00,5.00,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,9
Funko POP! Disney Gargoyles Angela #464 Gamestop Exclusive Chase Limited Edition Brand New,35.00,6.00,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,41
Funko Pop! - GITD Spongebob Squarepants - Hot Topic Exclusive  Brand New,42.00,6.00,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,48
Funko Pop Groot with Candy #264 Guardians of the Galaxy 2 (Protector) ,30.00,5.00,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,35
Funko Pop PEZ Merman Chase Masters of the Universe In Hand HTF!  Brand New,32.01,4.00,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,36
funko pop star wars movie moments death star duel Brand New,7.50,8.15,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,16
New ListingFunko Pop Red Skull vaulted New Listing,250.00,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,250
Funko POP! Rocket With Groot Marvel Collectors Corps EXCLUSIVE Brand New,19.50,5.00,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,25
Funko Pop! IRON MAN UNMASKED Mark 43 #94 Avengers Age of Ultron Marvel POP Brand New,13.00,5.19,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,18
Funko Pop! Zodiac Pisces #09 Funko Shop Exclusive Limited Edition NIB Brand New,26.49,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,26
Funko POP! Game of Thrones Jon Snow Vinyl Figure #49 Brand New,9.99,0,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
Funko POP! Star Wars 2016 Galactic Convention Luke Skywalker Bespin Encounter 94 Brand New,15.00,5.00,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,20
Dragonball Z Super Saiyan Vegeta Gold Toy Tokyo Ex Funko POP Mint Cond #154 SDCC Brand New,27.00,8.00,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,35
"NEW!! 2 Pop Set! Funko Peyton Manning Funko Pop Combo Lot 04, 37  Brand New",17.50,7.85,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,26
FUNKO POP! FUNKO FUNDAYS 2017 - FREDDY SUPERMAN SAN DIEGO COMIC CON EXCLUSIVE Brand New,149.95,4.99,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,155
 BOX DAMAGE FUNKO POP KINGDOM HEARTS SORA GUARDIAN FORM 405 2018 FALL CONVENTION Brand New,14.31,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,14
New Iron Spider Funko Pop - Unopen Brand New,10.00,4.81,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,15
Funko Pop! Rachel Green - Friends: The TV Show #261 - never taken out of box Pre-Owned,80.00,6.49,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,86
New ListingFunko Pop! Lilo & Stitch Disney: Scrump 126 PRE OWNED GREAT CONDITION New Listing,42.00,6.49,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,48
Flocked Hedwig Funko Pop Brand New,23.01,4.39,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,27
New ListingFunko Pop Marvel Ant-Man & Wasp WASP Chase Limited Edition MIB NRFB New Listing,18.99,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,19
New ListingFunko Pop! Movies IT Pennywise(With Boat) #472 Limited Edition CHASE w protector New Listing,29.99,7.85,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,38
Gloria Chase Funko Pop Brand New,12.50,4.39,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,16
Funko Pop Heroes: Wonder Woman – Antiope Collectible Vinyl Figure Brand New,9.99,0,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
Funko Pop! Star Wars Resistance BB Unit #211 Walmart Exclusive No Sticker* Brand New,5.00,3.50,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,9
Funko POP! Wonder Woman 2018 Fall Convention Exclusive #242 Pop Heros Brand New,6.50,5.19,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
Funko Pop! The Walking Dead Tank Zombie #36  Brand New,45.00,0,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,45
Funko POP Heroes Classic Batman Action Figure Toy Collectible Black Bat Doll Kid ,15.89,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,16
Funko Pop Marvel Carnage #371 Venom 2018 NYCC Hot Topic Shared Exclusive Brand New,26.97,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,27
Funko Pop! Deadpool: PANDAPOOL Hot Topic Exclusive #328 Panda Pool W/ Protector Brand New,21.95,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,22
Funko Pop! The Jetsons: George Jetson #365 Brand New,11.25,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,11
Dragonball Z Super Saiyan Broly Funko POP! 2018 Summer Convention #402 Mint Brand New,34.00,4.53,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,39
New Funko Pop DC Super Heroes Superman from Flashpoint Hot Topic Exclusive #251 Brand New,6.95,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,7
Dragon Ball Z Super Saiyan Goku Glow in the Dark EE Exclusive Funko Pop 5.0 out of 5 stars.,14.95,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,15
Funko Pop! The Walking Dead Negan Bloody #573 Pre-Owned,5.77,3.57,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,10
"Funko Pop Hot Topic Jason Voorhees #361, Chucky & Pinhead Exclusives In Stock! Brand New",58.88,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,59
Funko Pop! DC Bombshells  FACTORY ERROR Supergirl Vinyl Action Figure #222 Brand New,17.68,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,18
Funko Pop! Animation Soul Eater SOUL #79  Pre-Owned,29.99,0,POSITIVE,"Jan 31, 2019",Sold,https://ir.ebaystatic.com/cr/v/c1/s_1x2.gif,30
Funko Pop! Movies: Jurassic Park - Dr. Alan Grant Collectible Figure Brand New,9.99,0,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/2HsAAOSwE~ZcOq1g/s-l225.jpg,10
FUNKO POP DISNEY PIRATES OF THE CARIBBEAN REDD DISNEY PARKS EXCLUSIVE Brand New,24.99,4.53,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/KKMAAOSw1T1b8eFg/s-l225.jpg,30
Funko Pop Marvel 87 Ant-Man Exclusive Vinyl Bobble-Head Brand New,29.99,0,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/yKwAAOSwkHxcHDyW/s-l225.jpg,30
Funko Pop! Mickey #432 Little Whirlwind Mickey NYCC 2018 Sticker Brand New,25.00,0,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/ZZkAAOSwqRlcNriM/s-l225.jpg,25
FUNKO POP DISNEY KINGDOM HEARTS SORA TOY STORY HOT TOPIC EXCLUSIVE drive form Brand New,12.77,0,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/VboAAOSwydZcQqGY/s-l225.jpg,13
Funko Pop! RIDES Disney Treasures Exclusive Orville 38 w/ Miss Bianca & Bernard Brand New,49.99,0,POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/hfwAAOSwgARa8IsZ/s-l225.jpg,50
Funko Pop Walgreens Marvel Lot Brand New,50.00,5.02,STRIKETHROUGH POSITIVE,"Jan 31, 2019",Sold,https://i.ebayimg.com/thumbs/images/g/fn8AAOSwUjVcQRDd/s-l225.jpg,55
